gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjTrialType 	clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1TrialType	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2TrialType	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3TrialType	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
6460-8	1620252826781	44	clickedObj		socks_small_blue	overinformativeness	color_sufficient	target	1	4	socks_small_green	overinformativeness	color_sufficient	distractor	4	1	socks_small_green	overinformativeness	color_sufficient	distractor	2	2	socks_big_green	overinformativeness	color_sufficient	distractor	3	3	1	1	0	blue		1620252824947
6460-8	1620252832066	45	clickedObj		clock_big_purple	overinformativeness	size_sufficient	target	4	4	clock_small_purple	overinformativeness	size_sufficient	distractor	1	1	clock_small_yellow	overinformativeness	size_sufficient	distractor	3	2	clock_small_purple	overinformativeness	size_sufficient	distractor	2	3	1	1	0	large		1620252830626
6460-8	1620252842318	46	clickedObj		table_metal_high	adjective_ordering	none	target	4	2	table_wood_high	adjective_ordering	none	distractor	2	3	table_metal_low	adjective_ordering	none	distractor	1	4	table_wood_low	adjective_ordering	none	distractor	3	1	1	1	0	grey long legs		1620252839522
6460-8	1620252855208	47	clickedObj		woman2_happy_skinny	adjective_ordering	none	target	4	3	woman2_sad_fat	adjective_ordering	none	distractor	3	1	woman2_happy_fat	adjective_ordering	none	distractor	1	2	woman2_sad_skinny	adjective_ordering	none	distractor	2	4	1	1	0	narrow face happy		1620252850903
6460-8	1620252861094	48	clickedObj		apple_small_red	overinformativeness	size_sufficient	target	3	1	apple_big_red	overinformativeness	size_sufficient	distractor	1	3	apple_big_green	overinformativeness	size_sufficient	distractor	4	4	apple_big_red	overinformativeness	size_sufficient	distractor	2	2	1	1	0	small red		1620252859785
6460-8	1620252865428	49	clickedObj		tie_big_blue	overinformativeness	color_sufficient	target	3	2	tie_small_red	overinformativeness	color_sufficient	distractor	2	4	tie_big_red	overinformativeness	color_sufficient	distractor	1	3	tie_big_red	overinformativeness	color_sufficient	distractor	4	1	1	1	0	blue		1620252864093
6460-8	1620252870629	50	clickedObj		knife_big_blue	overinformativeness	size_sufficient	target	1	4	knife_small_red	overinformativeness	size_sufficient	distractor	4	2	knife_small_blue	overinformativeness	size_sufficient	distractor	2	1	knife_small_blue	overinformativeness	size_sufficient	distractor	3	3	1	1	0	large		1620252869056
6460-8	1620252883980	51	clickedObj		shorts_dry_red	adjective_ordering	none	target	1	2	shorts_wet_green	adjective_ordering	none	distractor	4	4	shorts_wet_red	adjective_ordering	none	distractor	3	1	shorts_dry_green	adjective_ordering	none	distractor	2	3	1	1	0	red less wrinkled		1620252881500
6460-8	1620252890457	52	clickedObj		flower_small_yellow	overinformativeness	size_sufficient	target	1	2	flower_big_yellow	overinformativeness	size_sufficient	distractor	2	4	flower_big_pink	overinformativeness	size_sufficient	distractor	4	1	flower_big_yellow	overinformativeness	size_sufficient	distractor	3	3	1	1	0	small		1620252887798
6460-8	1620252895218	53	clickedObj		guitar	filler	none	target	4	3	bowl	filler	none	distractor	2	2	banana	filler	none	distractor	1	4	elephant	filler	none	distractor	3	1	1	1	0	green		1620252893891
6460-8	1620252900861	54	clickedObj		glove_small_orange	overinformativeness	size_sufficient	target	4	1	glove_big_green	overinformativeness	size_sufficient	distractor	2	4	glove_big_orange	overinformativeness	size_sufficient	distractor	3	3	glove_big_orange	overinformativeness	size_sufficient	distractor	1	2	1	1	0	small		1620252899382
6460-8	1620252910012	55	clickedObj		picture_colored_square	adjective_ordering	none	target	4	1	picture_bw_square	adjective_ordering	none	distractor	2	3	picture_bw_rectangular	adjective_ordering	none	distractor	1	4	picture_colored_rectangular	adjective_ordering	none	distractor	3	2	1	1	0	square in color		1620252908001
6460-8	1620252915244	56	clickedObj		shoe_big_pink	overinformativeness	color_sufficient	target	3	3	show_small_yellow	overinformativeness	color_sufficient	distractor	1	2	shoe_big_yellow	overinformativeness	color_sufficient	distractor	2	1	shoe_big_yellow	overinformativeness	color_sufficient	distractor	4	4	1	1	0	pink		1620252913430
6460-8	1620252927636	57	clickedObj		man_young_cleanshaven	adjective_ordering	none	target	2	4	man_young_bearded	adjective_ordering	none	distractor	3	2	man_old_cleanshaven	adjective_ordering	none	distractor	4	1	man_old_bearded	adjective_ordering	none	distractor	1	3	1	1	0	no beard younger		1620252922534
6460-8	1620252933164	58	clickedObj		skirt_big_green	overinformativeness	color_sufficient	target	3	4	skirt_small_blue	overinformativeness	color_sufficient	distractor	2	2	skirt_big_blue	overinformativeness	color_sufficient	distractor	4	1	skirt_big_blue	overinformativeness	color_sufficient	distractor	1	3	1	1	0	green		1620252931574
6460-8	1620252938214	59	clickedObj		lock_small_silver	overinformativeness	color_sufficient	target	3	1	lock_small_gold	overinformativeness	color_sufficient	distractor	1	3	lock_small_gold	overinformativeness	color_sufficient	distractor	4	4	lock_big_gold	overinformativeness	color_sufficient	distractor	2	2	1	1	0	silver		1620252936867
6460-8	1620252942405	60	clickedObj		cow	filler	none	target	1	2	door	filler	none	distractor	3	3	pitcher	filler	none	distractor	2	1	carrot	filler	none	distractor	4	4	1	1	0	cow		1620252940994
9834-2	1620229189150	1	clickedObj		tomato	filler	none	target	3	1	pig	filler	none	distractor	2	3	fish	filler	none	distractor	1	2	horse	filler	none	distractor	4	4	2	1	1	It is a fruit	Good morning	1620229181608___1620229184192
9834-2	1620229241832	2	clickedObj		guitar	filler	none	distractor	3	3	bowl	filler	none	distractor	1	4	elephant	filler	none	target	4	1	banana	filler	none	distractor	2	2	1	1	0	good morning! It is an instrument		1620229214156
9834-2	1620229264709	3	clickedObj		butterfly	filler	none	target	1	2	strawberry	filler	none	distractor	4	1	dog	filler	none	distractor	2	4	chick	filler	none	distractor	3	3	1	1	0	It is an insect		1620229261315
9834-2	1620229298341	4	clickedObj		horse	filler	none	target	3	2	pig	filler	none	distractor	2	4	tomato	filler	none	distractor	4	3	fish	filler	none	distractor	1	1	1	1	0	You caa ride it		1620229292741
9834-2	1620229298639	4	clickedObj		horse	filler	none	target	3	2	fish	filler	none	distractor	1	1	tomato	filler	none	distractor	4	3	pig	filler	none	distractor	2	4	0	0	0			
9834-2	1620229325981	6	clickedObj		cat_small_black	overinformativeness	size_sufficient	target	1	1	cat_big_white	overinformativeness	size_sufficient	distractor	4	3	cat_big_black	overinformativeness	size_sufficient	distractor	3	2	cat_big_black	overinformativeness	size_sufficient	distractor	2	4	1	1	0	It's black and smaall		1620229323499
9834-2	1620229346683	7	clickedObj		lipstick_small_pink	overinformativeness	color_sufficient	target	2	2	lipstick_big_red	overinformativeness	color_sufficient	distractor	3	4	lipstick_small_red	overinformativeness	color_sufficient	distractor	4	3	lipstick_small_red	overinformativeness	color_sufficient	distractor	1	1	1	1	0	it's pink		1620229344179
9834-2	1620229394594	8	clickedObj		woman_old_sad	adjective_ordering	none	target	1	2	woman_young_sad	adjective_ordering	none	distractor	2	1	woman_old_happy	adjective_ordering	none	distractor	3	4	woman_young_happy	adjective_ordering	none	distractor	4	3	1	1	0	She's old and and looks disgusted		1620229391519
9834-2	1620229406296	9	clickedObj		pepper_big_red	overinformativeness	color_sufficient	target	3	4	pepper_big_green	overinformativeness	color_sufficient	distractor	4	2	pepper_big_green	overinformativeness	color_sufficient	distractor	1	1	pepper_small_green	overinformativeness	color_sufficient	distractor	2	3	1	1	0	It's red		1620229403902
9834-2	1620229421949	10	clickedObj		fish	filler	none	target	4	2	horse	filler	none	distractor	2	1	pig	filler	none	distractor	3	4	tomato	filler	none	distractor	1	3	2	1	1	It swims	I have 30 minutes left to complete :)	1620229414671___1620229418691
9834-2	1620229449841	11	clickedObj		woman2_happy_fat	adjective_ordering	none	target	3	2	woman2_happy_skinny	adjective_ordering	none	distractor	4	4	woman2_sad_fat	adjective_ordering	none	distractor	2	1	woman2_sad_skinny	adjective_ordering	none	distractor	1	3	3	2	1	same with me___She has a fat face and is smiling	got it	1620229430258___1620229435796___1620229445862
9834-2	1620229479311	12	clickedObj		pig	filler	none	target	2	2	fish	filler	none	distractor	1	3	horse	filler	none	distractor	4	4	tomato	filler	none	distractor	3	1	1	1	0	It is pink		1620229477004
9834-2	1620229510498	13	clickedObj		picture_bw_square	adjective_ordering	none	target	1	3	picture_colored_square	adjective_ordering	none	distractor	4	4	picture_colored_rectangular	adjective_ordering	none	distractor	3	2	picture_bw_rectangular	adjective_ordering	none	distractor	2	1	1	1	0	It's a small picture with a black and white background		1620229505712
9834-2	1620229536190	14	clickedObj		shorts_dry_red	adjective_ordering	none	target	1	3	shorts_wet_green	adjective_ordering	none	distractor	2	1	shorts_wet_red	adjective_ordering	none	distractor	3	4	shorts_dry_green	adjective_ordering	none	distractor	4	2	1	1	0	It's red with not much wrinkles		1620229533163
9834-2	1620229568423	15	clickedObj		clock_big_yellow	overinformativeness	size_sufficient	target	3	4	clock_small_purple	overinformativeness	size_sufficient	distractor	1	3	clock_small_yellow	overinformativeness	size_sufficient	distractor	2	1	clock_small_yellow	overinformativeness	size_sufficient	distractor	4	2	1	1	0	It's big and yellow		1620229565373
9834-2	1620229584499	16	clickedObj		cow	filler	none	target	4	1	door	filler	none	distractor	2	3	pitcher	filler	none	distractor	1	4	carrot	filler	none	distractor	3	2	1	1	0	It's an animal		1620229581424
9834-2	1620229598051	17	clickedObj		show_small_yellow	overinformativeness	color_sufficient	target	4	4	shoe_small_pink	overinformativeness	color_sufficient	distractor	1	3	shoe_big_pink	overinformativeness	color_sufficient	distractor	2	2	shoe_small_pink	overinformativeness	color_sufficient	distractor	3	1	1	1	0	It's yellow		1620229596152
9834-2	1620229634250	18	clickedObj		nails_black_matte	adjective_ordering	none	target	3	3	nails_black_glossy	adjective_ordering	none	distractor	2	4	nails_red_glossy	adjective_ordering	none	distractor	1	2	nails_red_matte	adjective_ordering	none	distractor	4	1	1	1	0	It's black and has more of a matte finish		1620229629862
9834-2	1620229647377	19	clickedObj		tie_small_blue	overinformativeness	color_sufficient	target	4	4	tie_big_red	overinformativeness	color_sufficient	distractor	3	1	tie_small_red	overinformativeness	color_sufficient	distractor	1	3	tie_small_red	overinformativeness	color_sufficient	distractor	2	2	1	1	0	It's blue		1620229645011
9834-2	1620229678282	20	clickedObj		table_wood_low	adjective_ordering	none	target	2	3	table_metal_high	adjective_ordering	none	distractor	3	1	table_metal_low	adjective_ordering	none	distractor	4	2	table_wood_high	adjective_ordering	none	distractor	1	4	1	1	0	It's wood and not as tall		1620229676025
9834-2	1620229707114	21	clickedObj		chair_small_blue	overinformativeness	size_sufficient	target	3	4	chair_big_yellow	overinformativeness	size_sufficient	distractor	2	2	chair_big_blue	overinformativeness	size_sufficient	distractor	1	3	chair_big_blue	overinformativeness	size_sufficient	distractor	4	1	1	1	0	It's blue and smaller		1620229704156
9834-2	1620229728944	22	clickedObj		flower_small_yellow	overinformativeness	size_sufficient	target	2	3	flower_big_yellow	overinformativeness	size_sufficient	distractor	1	2	flower_big_yellow	overinformativeness	size_sufficient	distractor	4	1	flower_big_pink	overinformativeness	size_sufficient	distractor	3	4	1	1	0	It's a smaller flower and yellow		1620229726938
9834-2	1620229740674	23	clickedObj		skirt_big_blue	overinformativeness	color_sufficient	target	3	3	skirt_small_green	overinformativeness	color_sufficient	distractor	1	2	skirt_big_green	overinformativeness	color_sufficient	distractor	2	1	skirt_big_green	overinformativeness	color_sufficient	distractor	4	4	1	1	0	it's blue		1620229739077
9834-2	1620229761073	24	clickedObj		chick	filler	none	target	1	1	dog	filler	none	distractor	2	2	butterfly	filler	none	distractor	3	4	strawberry	filler	none	distractor	4	3	1	1	0	It has webbed feet		1620229758931
9834-2	1620229792128	25	clickedObj		apple_small_green	overinformativeness	size_sufficient	target	3	4	apple_big_green	overinformativeness	size_sufficient	distractor	1	3	apple_big_red	overinformativeness	size_sufficient	distractor	2	1	apple_big_green	overinformativeness	size_sufficient	distractor	4	2	1	1	0	it's smaller and green		1620229790209
9834-2	1620229817155	26	clickedObj		man2_mustached_glassed	adjective_ordering	none	target	4	1	man2_mustached_hatted	adjective_ordering	none	distractor	2	4	man2_bearded_hatted	adjective_ordering	none	distractor	3	2	man2_bearded_glassed	adjective_ordering	none	distractor	1	3	1	1	0	He has glasses and no full beard		1620229814054
9834-2	1620229827976	27	clickedObj		socks_small_green	overinformativeness	color_sufficient	target	4	1	socks_big_blue	overinformativeness	color_sufficient	distractor	3	4	socks_small_blue	overinformativeness	color_sufficient	distractor	2	2	socks_small_blue	overinformativeness	color_sufficient	distractor	1	3	1	1	0	it's green		1620229826699
9834-2	1620229839250	28	clickedObj		scissors_big_green	overinformativeness	color_sufficient	target	3	2	scissors_big_blue	overinformativeness	color_sufficient	distractor	4	3	scissors_small_blue	overinformativeness	color_sufficient	distractor	1	4	scissors_big_blue	overinformativeness	color_sufficient	distractor	2	1	1	1	0	it's green		1620229837632
9834-2	1620229853480	29	clickedObj		car_small_green	overinformativeness	size_sufficient	target	1	2	car_big_green	overinformativeness	size_sufficient	distractor	4	3	car_big_blue	overinformativeness	size_sufficient	distractor	3	4	car_big_green	overinformativeness	size_sufficient	distractor	2	1	1	1	0	it's green and small		1620229852095
9834-2	1620229872562	30	clickedObj		glove_big_green	overinformativeness	size_sufficient	target	2	4	glove_small_green	overinformativeness	size_sufficient	distractor	3	1	glove_small_green	overinformativeness	size_sufficient	distractor	1	2	glove_small_orange	overinformativeness	size_sufficient	distractor	4	3	2	1	1	it's large and green	half way mark	1620229860779___1620229870327
9834-2	1620229884318	31	clickedObj		pot_small_green	overinformativeness	color_sufficient	target	2	1	pot_big_blue	overinformativeness	color_sufficient	distractor	4	3	pot_small_blue	overinformativeness	color_sufficient	distractor	1	4	pot_small_blue	overinformativeness	color_sufficient	distractor	3	2	1	1	0	it's green		1620229882100
9834-2	1620229906507	32	clickedObj		box_closed_wood	adjective_ordering	none	target	1	1	box_open_wood	adjective_ordering	none	distractor	2	4	box_closed_cardboard	adjective_ordering	none	distractor	4	3	box_open_cardboard	adjective_ordering	none	distractor	3	2	1	1	0	it is wood with a cover		1620229904474
9834-2	1620229919845	33	clickedObj		carrot	filler	none	target	1	3	door	filler	none	distractor	2	1	pitcher	filler	none	distractor	4	4	cow	filler	none	distractor	3	2	1	1	0	it's a vegetable		1620229918180
9834-2	1620229943212	34	clickedObj		pencil_long_black	adjective_ordering	none	target	2	1	pencil_long_blue	adjective_ordering	none	distractor	4	3	pencil_short_blue	adjective_ordering	none	distractor	3	2	pencil_short_black	adjective_ordering	none	distractor	1	4	1	1	0	it's longer and black		1620229940612
9834-2	1620229952741	35	clickedObj		toothbrush_big_green	overinformativeness	color_sufficient	target	3	2	toothbrush_big_purple	overinformativeness	color_sufficient	distractor	1	3	toothbrush_big_purple	overinformativeness	color_sufficient	distractor	4	4	toothbrush_small_purple	overinformativeness	color_sufficient	distractor	2	1	1	1	0	it's green		1620229951528
9834-2	1620229966927	36	clickedObj		brush_big_blue	overinformativeness	size_sufficient	target	4	2	brush_small_blue	overinformativeness	size_sufficient	distractor	3	3	brush_small_blue	overinformativeness	size_sufficient	distractor	2	4	brush_small_red	overinformativeness	size_sufficient	distractor	1	1	1	1	0	it's bigger and blue		1620229965644
